filename,match_start_time,cast_success_own,interrupt_success_own,times_interrupted,precog_gained_own,precog_gained_enemy,purges_own,damage_done,healing_done,deaths_caused,times_died,spells_cast,spells_purged
2025-01-04_21-35-32_-_Phlurbotomy_-_3v3_Enigma_Crucible_(Win).mp4,2025-01-04T21:40:09,147,0,2,3,3,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Curse of the Satyr; Wither; Curse of the Satyr; Dark Pact; Phantom Singularity; Wither; Curse of the Satyr; Summon Darkglare; Malevolence; Demonic Circle: Teleport; Shadow Bolt; Shadow Bolt; Nether Ward; Curse of the Satyr; Malefic Rapture; Malefic Rapture; Malefic Rapture; Amplify Curse; Shadow Bolt; Shadow Bolt; Agony; Shadow Bolt; Haunt; Curse of the Satyr; Wither; Malefic Rapture; Malefic Rapture; Wither; Curse of Exhaustion; Curse of the Satyr; Agony; Shadow Bolt; Howl of Terror; Soulburn; Demonic Circle: Teleport; Dark Pact; Wither; Curse of Exhaustion; Unstable Affliction; Phantom Singularity; Wither; Haunt; Curse of the Satyr; Agony; Grimoire of Sacrifice; Curse of Exhaustion; Curse of Exhaustion; Nether Ward; Wither; Malevolence; Unending Resolve; Soulburn; Healthstone; Haunt; Shadow Bolt; Fear; Wither; Curse of the Satyr; Howl of Terror; Gladiator's Medallion; Spell Lock; Curse of Exhaustion; Curse of the Satyr; Fel Domination; Summon Felhunter; Bull Rush; Dark Pact; Malefic Rapture; Shadow Bolt; Soulburn; Demonic Circle: Teleport; Phantom Singularity; Amplify Curse; Curse of Exhaustion; Shadow Bolt; Curse of Exhaustion; Spell Lock; Demonic Circle; Nether Ward; Curse of Exhaustion; Unstable Affliction; Haunt; Curse of the Satyr; Agony; Agony; Soulburn; Summon Darkglare; Agony; Malevolence; Dark Pact; Howl of Terror; Demonic Circle: Teleport; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Wither; Wither; Haunt; Shadow Bolt; Shadow Bolt; Phantom Singularity; Curse of Exhaustion; Agony; Curse of Exhaustion; Drain Life; Curse of Exhaustion; Nether Ward; Shadow Bolt; Amplify Curse; Curse of the Satyr; Malefic Rapture; Spell Lock; Curse of Exhaustion; Malefic Rapture; Shadow Bolt; Shadow Bolt; Haunt; Shadow Bolt; Howl of Terror; Curse of Exhaustion; Dark Pact; Unstable Affliction; Wither; Malefic Rapture; Fear; Malefic Rapture; Malevolence; Haunt; Phantom Singularity; Curse of the Satyr; Shadow Bolt; Malefic Rapture; Unstable Affliction; Agony; Wither; Wither; Curse of the Satyr; Agony; Shadow Bolt; Haunt; Shadow Bolt; Nether Ward; Unstable Affliction,
2025-01-04_21-45-32_-_Phlurbotomy_-_3v3_Nagrand_(Loss).mp4,2025-01-04T21:48:35,139,1,8,3,2,0,0,0,0,1,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Curse of Weakness; Curse of Tongues; Curse of Tongues; Phantom Singularity; Dark Pact; Spell Lock; Corruption; Demonic Circle: Teleport; Curse of Tongues; Shadow Bolt; Curse of Exhaustion; Curse of Tongues; Curse of Tongues; Howl of Terror; Unstable Affliction; Soul Rot; Curse of Weakness; Agony; Corruption; Shadow Bolt; Malefic Rapture; Soulburn; Demonic Circle: Teleport; Summon Darkglare; Dark Pact; Shadow Bolt; Spell Lock; Malefic Rapture; Malefic Rapture; Fear; Haunt; Shadow Bolt; Phantom Singularity; Curse of Exhaustion; Bull Rush; Amplify Curse; Curse of Weakness; Agony; Shadow Bolt; Agony; Agony; Curse of Tongues; Agony; Shadow Bolt; Corruption; Curse of Tongues; Howl of Terror; Unstable Affliction; Haunt; Shadow Bolt; Soulburn; Demonic Circle: Teleport; Healthstone; Malefic Rapture; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Malefic Rapture; Shadow Bolt; Dark Pact; Fear; Spell Lock; Shadow Bolt; Soulburn; Phantom Singularity; Unending Resolve; Gladiator's Medallion; Soul Rot; Unstable Affliction; Shadow Bolt; Curse of Weakness; Agony; Grimoire of Sacrifice; Shadow Bolt; Agony; Howl of Terror; Malefic Rapture; Haunt; Shadow Bolt; Curse of Weakness; Dark Pact; Curse of Exhaustion; Shadow Bolt; Agony; Soulburn; Corruption; Spell Lock; Amplify Curse; Curse of Weakness; Haunt; Unstable Affliction; Fear; Shadow Bolt; Curse of Weakness; Agony; Curse of Tongues; Soulburn; Demonic Circle: Teleport; Phantom Singularity; Shadow Bolt; Curse of Tongues; Agony; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Fear; Curse of Tongues; Bull Rush; Shadow Bolt; Dark Pact; Howl of Terror; Agony; Malefic Rapture; Curse of Exhaustion; Demonic Circle: Teleport; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Malefic Rapture; Malefic Rapture; Shadow Bolt; Phantom Singularity; Amplify Curse; Curse of Weakness; Spell Lock; Shadow Bolt; Howl of Terror; Curse of Weakness; Demonic Circle: Teleport; Dark Pact; Curse of Exhaustion; Unstable Affliction; Soul Rot; Shadow Bolt,
2025-01-04_21-55-32_-_Phlurbotomy_-_3v3_Mugambala_(Loss).mp4,2025-01-04T21:56:32,68,2,1,1,0,0,0,0,0,0,Demonic Circle; Agony; Soulburn; Demonic Gateway; Amplify Curse; Curse of the Satyr; Curse of the Satyr; Unstable Affliction; Curse of the Satyr; Dark Pact; Spell Lock; Phantom Singularity; Wither; Shadow Bolt; Soulburn; Summon Darkglare; Malevolence; Demonic Circle: Teleport; Shadow Bolt; Howl of Terror; Curse of Exhaustion; Malefic Rapture; Agony; Shadow Bolt; Curse of the Satyr; Haunt; Malefic Rapture; Malefic Rapture; Agony; Wither; Nether Ward; Curse of Exhaustion; Bull Rush; Curse of Exhaustion; Unstable Affliction; Agony; Wither; Curse of the Satyr; Grimoire of Sacrifice; Dark Pact; Curse of the Satyr; Spell Lock; Curse of the Satyr; Shadow Bolt; Shadow Bolt; Howl of Terror; Soulburn; Demonic Circle: Teleport; Phantom Singularity; Curse of Exhaustion; Unstable Affliction; Shadow Bolt; Amplify Curse; Malevolence; Wither; Agony; Curse of the Satyr; Nether Ward; Spell Lock; Haunt; Agony; Wither; Shadow Bolt; Demonic Circle; Malefic Rapture; Malefic Rapture; Curse of Exhaustion; Dark Pact,
2025-01-04_21-58-29_-_Phlurbotomy_-_3v3_Ashamane's_Fall_(Win).mp4,2025-01-04T21:59:54,225,0,6,2,4,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Unstable Affliction; Amplify Curse; Curse of the Satyr; Curse of the Satyr; Nether Ward; Dark Pact; Curse of the Satyr; Phantom Singularity; Shadow Bolt; Wither; Soulburn; Summon Darkglare; Malevolence; Wither; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Bull Rush; Shadow Bolt; Curse of Exhaustion; Wither; Gladiator's Medallion; Howl of Terror; Shadow Bolt; Shadow Bolt; Unstable Affliction; Curse of the Satyr; Drain Life; Shadow Bolt; Unstable Affliction; Demonic Circle: Teleport; Fear; Curse of Exhaustion; Curse of Exhaustion; Curse of the Satyr; Nether Ward; Dark Pact; Wither; Curse of Exhaustion; Phantom Singularity; Shadow Bolt; Curse of Exhaustion; Curse of the Satyr; Haunt; Curse of Exhaustion; Spell Lock; Curse of Exhaustion; Agony; Wither; Howl of Terror; Unstable Affliction; Curse of Exhaustion; Agony; Wither; Wither; Wither; Malevolence; Shadow Bolt; Haunt; Shadow Bolt; Amplify Curse; Curse of the Satyr; Curse of the Satyr; Malefic Rapture; Dark Pact; Phantom Singularity; Nether Ward; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Agony; Wither; Malefic Rapture; Shadow Bolt; Shadow Bolt; Shadow Bolt; Drain Life; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Demonic Circle: Teleport; Unstable Affliction; Curse of the Satyr; Shadow Bolt; Howl of Terror; Curse of Exhaustion; Curse of Exhaustion; Summon Darkglare; Shadow Bolt; Shadow Bolt; Curse of Exhaustion; Malefic Rapture; Dark Pact; Curse of the Satyr; Phantom Singularity; Shadow Bolt; Spell Lock; Curse of the Satyr; Nether Ward; Fear; Wither; Curse of the Satyr; Curse of the Satyr; Wither; Amplify Curse; Curse of Exhaustion; Unending Resolve; Healthstone; Malevolence; Bull Rush; Shadow Bolt; Shadow Bolt; Howl of Terror; Malefic Rapture; Curse of the Satyr; Spell Lock; Wither; Shadow Bolt; Curse of the Satyr; Gladiator's Medallion; Soulburn; Malefic Rapture; Agony; Dark Pact; Curse of the Satyr; Phantom Singularity; Wither; Curse of the Satyr; Demonic Circle: Teleport; Shadow Bolt; Nether Ward; Shadow Bolt; Haunt; Curse of the Satyr; Spell Lock; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Wither; Agony; Shadow Bolt; Wither; Curse of the Satyr; Haunt; Howl of Terror; Wither; Shadow Bolt; Wither; Amplify Curse; Curse of Exhaustion; Dark Pact; Malevolence; Curse of the Satyr; Phantom Singularity; Wither; Shadow Bolt; Nether Ward; Unstable Affliction; Curse of the Satyr; Soulburn; Demonic Circle: Teleport; Shadow Bolt; Curse of Exhaustion; Shadow Bolt; Summon Darkglare; Soulburn; Malefic Rapture; Shadow Bolt; Wither; Fel Domination; Summon Felhunter; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Curse of Exhaustion; Wither; Agony; Spell Lock; Wither; Howl of Terror; Shadow Bolt; Dark Pact; Soulburn; Demonic Circle: Teleport; Curse of Exhaustion; Nether Ward; Drain Life; Phantom Singularity; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Wither; Wither; Shadow Bolt; Curse of the Satyr; Malevolence; Agony; Shadow Bolt; Wither; Haunt; Curse of the Satyr; Shadow Bolt; Bull Rush; Fear; Fear; Curse of the Satyr; Fear; Amplify Curse; Curse of the Satyr; Agony; Dark Pact; Curse of the Satyr; Gladiator's Medallion; Shadow Bolt; Haunt; Wither; Nether Ward; Howl of Terror; Wither; Shadow Bolt; Curse of the Satyr; Wither,
2025-01-04_22-05-51_-_Phlurbotomy_-_3v3_Hook_Point_(Loss).mp4,2025-01-04T22:07:30,64,0,1,1,0,0,0,0,0,1,Demonic Circle; Amplify Curse; Curse of Weakness; Soulburn; Demonic Gateway; Unstable Affliction; Corruption; Curse of Weakness; Curse of Tongues; Corruption; Dark Pact; Unstable Affliction; Soul Rot; Agony; Howl of Terror; Fear; Shadow Bolt; Phantom Singularity; Spell Lock; Shadow Bolt; Demonic Circle: Teleport; Unstable Affliction; Curse of Exhaustion; Bull Rush; Curse of Tongues; Curse of Weakness; Shadow Bolt; Unending Resolve; Haunt; Unstable Affliction; Soulburn; Healthstone; Summon Darkglare; Malefic Rapture; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt; Fear; Dark Pact; Corruption; Agony; Howl of Terror; Curse of Exhaustion; Haunt; Amplify Curse; Shadow Bolt; Curse of Weakness; Shadow Bolt; Curse of Weakness; Malefic Rapture; Demonic Circle: Teleport; Fear; Unstable Affliction; Curse of Exhaustion; Soul Rot; Shadow Bolt; Curse of Exhaustion; Curse of Weakness; Phantom Singularity; Grimoire of Sacrifice; Curse of Exhaustion; Shadow Bolt; Soulburn,
2025-01-04_22-10-32_-_Phlurbotomy_-_3v3_Mugambala_(Win).mp4,2025-01-04T22:14:06,153,0,2,3,3,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Amplify Curse; Curse of Weakness; Curse of Exhaustion; Unstable Affliction; Phantom Singularity; Curse of Tongues; Dark Pact; Agony; Corruption; Soulburn; Demonic Gateway; Shadow Bolt; Agony; Spell Lock; Corruption; Soul Rot; Unstable Affliction; Curse of Exhaustion; Curse of Tongues; Shadow Bolt; Demonic Circle; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Haunt; Shadow Bolt; Unstable Affliction; Agony; Soulburn; Summon Darkglare; Howl of Terror; Curse of Tongues; Shadow Bolt; Malefic Rapture; Malefic Rapture; Malefic Rapture; Phantom Singularity; Dark Pact; Haunt; Shadow Bolt; Agony; Curse of Exhaustion; Agony; Curse of Tongues; Corruption; Demonic Circle: Teleport; Shadow Bolt; Bull Rush; Soulburn; Healthstone; Shadow Bolt; Gladiator's Medallion; Haunt; Shadow Bolt; Shadow Bolt; Unstable Affliction; Agony; Agony; Agony; Soul Rot; Shadow Bolt; Agony; Agony; Corruption; Curse of Exhaustion; Corruption; Phantom Singularity; Dark Pact; Unending Resolve; Demonic Circle: Teleport; Howl of Terror; Haunt; Shadow Bolt; Fear; Malefic Rapture; Shadow Bolt; Amplify Curse; Curse of Weakness; Curse of Tongues; Curse of Exhaustion; Unstable Affliction; Malefic Rapture; Shadow Bolt; Agony; Corruption; Haunt; Shadow Bolt; Malefic Rapture; Malefic Rapture; Shadow Bolt; Curse of Weakness; Curse of Exhaustion; Curse of Exhaustion; Malefic Rapture; Spell Lock; Curse of Weakness; Shadow Bolt; Phantom Singularity; Dark Pact; Howl of Terror; Corruption; Soulburn; Demonic Circle: Teleport; Fear; Haunt; Shadow Bolt; Soul Rot; Shadow Bolt; Unstable Affliction; Curse of Exhaustion; Curse of Exhaustion; Drain Life; Shadow Bolt; Soulburn; Summon Darkglare; Curse of Exhaustion; Shadow Bolt; Curse of Weakness; Haunt; Shadow Bolt; Demonic Circle: Teleport; Curse of Exhaustion; Unstable Affliction; Curse of Tongues; Haunt; Drain Life; Curse of Exhaustion; Shadow Bolt; Phantom Singularity; Dark Pact; Shadow Bolt; Curse of Exhaustion; Curse of Weakness; Unstable Affliction; Amplify Curse; Curse of Tongues; Shadow Bolt; Haunt; Shadow Bolt; Spell Lock; Malefic Rapture; Gladiator's Medallion; Bull Rush; Fear; Drain Life; Shadow Bolt; Malefic Rapture; Malefic Rapture; Malefic Rapture; Shadow Bolt,
2025-01-04_22-20-33_-_Phlurbotomy_-_3v3_Hook_Point_(Win).mp4,2025-01-04T22:21:12,73,0,1,2,0,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Curse of Exhaustion; Curse of Exhaustion; Dark Pact; Curse of Exhaustion; Unstable Affliction; Curse of Tongues; Shadow Bolt; Phantom Singularity; Demonic Circle; Agony; Soul Rot; Curse of Weakness; Agony; Curse of Tongues; Soulburn; Summon Darkglare; Shadow Bolt; Agony; Howl of Terror; Curse of Weakness; Bull Rush; Spell Lock; Demonic Circle; Unstable Affliction; Curse of Exhaustion; Curse of Exhaustion; Fear; Shadow Bolt; Dark Pact; Malefic Rapture; Soulburn; Gladiator's Medallion; Demonic Circle: Teleport; Fear; Haunt; Shadow Bolt; Shadow Bolt; Amplify Curse; Curse of Weakness; Curse of Tongues; Phantom Singularity; Soulburn; Agony; Demonic Gateway; Shadow Bolt; Malefic Rapture; Curse of Weakness; Howl of Terror; Haunt; Shadow Bolt; Unending Resolve; Shadow Bolt; Soul Rot; Fear; Malefic Rapture; Malefic Rapture; Malefic Rapture; Agony; Demonic Circle: Teleport; Dark Pact; Malefic Rapture; Shadow Bolt; Fear; Fear; Unstable Affliction; Curse of Exhaustion; Curse of Weakness; Phantom Singularity; Soulburn; Haunt,
2025-01-04_22-23-22_-_Phlurbotomy_-_3v3_Tol'viron_(Loss).mp4,2025-01-04T22:24:41,123,0,2,3,4,0,0,0,0,1,Soulburn; Demonic Gateway; Demonic Circle; Dark Pact; Curse of Exhaustion; Howl of Terror; Unstable Affliction; Phantom Singularity; Curse of Tongues; Soulburn; Healthstone; Nether Ward; Curse of Exhaustion; Spell Lock; Curse of Tongues; Soul Rot; Fear; Unstable Affliction; Shadow Bolt; Fear; Haunt; Curse of Tongues; Shadow Bolt; Soulburn; Summon Darkglare; Curse of Exhaustion; Curse of Exhaustion; Fear; Curse of Exhaustion; Shadow Bolt; Dark Pact; Malefic Rapture; Shadow Bolt; Haunt; Shadow Bolt; Phantom Singularity; Spell Lock; Malefic Rapture; Curse of Tongues; Corruption; Bull Rush; Howl of Terror; Amplify Curse; Curse of Exhaustion; Shadow Bolt; Agony; Haunt; Unstable Affliction; Curse of Tongues; Nether Ward; Shadow Bolt; Malefic Rapture; Gladiator's Medallion; Shadow Bolt; Spell Lock; Malefic Rapture; Soul Rot; Demonic Circle: Teleport; Curse of Tongues; Unending Resolve; Malefic Rapture; Haunt; Shadow Bolt; Shadow Bolt; Dark Pact; Phantom Singularity; Agony; Fear; Curse of Exhaustion; Curse of Exhaustion; Shadow Bolt; Curse of Exhaustion; Spell Lock; Demonic Circle: Teleport; Howl of Terror; Shadow Bolt; Haunt; Nether Ward; Health Funnel; Shadow Bolt; Curse of Exhaustion; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Amplify Curse; Curse of Exhaustion; Curse of Tongues; Shadow Bolt; Dark Pact; Unstable Affliction; Haunt; Curse of Exhaustion; Curse of Tongues; Demonic Circle; Soulburn; Demonic Gateway; Spell Lock; Fear; Curse of Exhaustion; Shadow Bolt; Phantom Singularity; Corruption; Agony; Demonic Circle: Teleport; Curse of Exhaustion; Howl of Terror; Shadow Bolt; Nether Ward; Haunt; Shadow Bolt; Soulburn; Summon Darkglare; Shadow Bolt; Agony; Spell Lock; Malefic Rapture; Unstable Affliction; Soul Rot; Curse of Tongues; Dark Pact; Bull Rush; Curse of Exhaustion; Shadow Bolt,
2025-01-04_22-30-33_-_Phlurbotomy_-_3v3_Maldraxxus_(Loss).mp4,2025-01-04T22:30:48,77,0,1,0,1,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Amplify Curse; Curse of Weakness; Unstable Affliction; Curse of Weakness; Dark Pact; Bull Rush; Malefic Rapture; Soul Rot; Phantom Singularity; Soulburn; Haunt; Shadow Bolt; Shadow Bolt; Summon Darkglare; Drain Life; Curse of Tongues; Curse of Exhaustion; Shadow Bolt; Soulburn; Demonic Circle: Teleport; Curse of Exhaustion; Spell Lock; Curse of Tongues; Corruption; Shadow Bolt; Agony; Curse of Exhaustion; Corruption; Howl of Terror; Shadow Bolt; Haunt; Shadow Bolt; Curse of Weakness; Dark Pact; Curse of Tongues; Curse of Exhaustion; Shadow Bolt; Spell Lock; Fear; Fear; Agony; Gladiator's Medallion; Fear; Unstable Affliction; Curse of Exhaustion; Phantom Singularity; Shadow Bolt; Haunt; Soul Rot; Shadow Bolt; Amplify Curse; Curse of Weakness; Unending Resolve; Fear; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Howl of Terror; Fear; Curse of Tongues; Shadow Bolt; Curse of Weakness; Haunt; Shadow Bolt; Dark Pact; Malefic Rapture; Curse of Tongues; Soulburn; Demonic Circle: Teleport; Malefic Rapture; Shadow Bolt; Curse of Exhaustion; Fear; Curse of Exhaustion,
2025-01-04_22-35-33_-_Phlurbotomy_-_3v3_Dalaran_Sewers_(Loss).mp4,2025-01-04T22:36:00,133,0,3,3,0,0,0,0,0,0,Soulburn; Demonic Gateway; Demonic Circle; Unstable Affliction; Curse of the Satyr; Curse of the Satyr; Phantom Singularity; Curse of the Satyr; Summon Darkglare; Malevolence; Soulburn; Demonic Circle: Teleport; Shadow Bolt; Unstable Affliction; Haunt; Curse of the Satyr; Wither; Agony; Dark Pact; Shadow Bolt; Curse of the Satyr; Malefic Rapture; Nether Ward; Bull Rush; Shadow Bolt; Wither; Shadow Bolt; Curse of Exhaustion; Malefic Rapture; Curse of Exhaustion; Howl of Terror; Spell Lock; Unstable Affliction; Gladiator's Medallion; Haunt; Amplify Curse; Curse of the Satyr; Wither; Agony; Wither; Phantom Singularity; Wither; Fear; Curse of the Satyr; Shadow Bolt; Haunt; Shadow Bolt; Curse of the Satyr; Malefic Rapture; Dark Pact; Shadow Bolt; Curse of the Satyr; Curse of the Satyr; Nether Ward; Agony; Wither; Curse of the Satyr; Howl of Terror; Unstable Affliction; Wither; Shadow Bolt; Malevolence; Soulburn; Demonic Circle: Teleport; Healthstone; Shadow Bolt; Curse of Exhaustion; Curse of Exhaustion; Wither; Agony; Malefic Rapture; Unstable Affliction; Curse of the Satyr; Haunt; Shadow Bolt; Shadow Bolt; Phantom Singularity; Dark Pact; Wither; Wither; Amplify Curse; Curse of Exhaustion; Spell Lock; Curse of Exhaustion; Wither; Nether Ward; Wither; Drain Life; Haunt; Shadow Bolt; Curse of Exhaustion; Unstable Affliction; Summon Darkglare; Soulburn; Howl of Terror; Shadow Bolt; Curse of Exhaustion; Agony; Wither; Curse of Exhaustion; Curse of Exhaustion; Malevolence; Malefic Rapture; Demonic Circle: Teleport; Wither; Shadow Bolt; Malefic Rapture; Dark Pact; Curse of the Satyr; Phantom Singularity; Shadow Bolt; Unstable Affliction; Haunt; Curse of the Satyr; Nether Ward; Shadow Bolt; Shadow Bolt; Fear; Curse of Exhaustion; Spell Lock; Curse of Exhaustion; Shadow Bolt; Amplify Curse; Agony; Howl of Terror; Agony; Shadow Bolt; Shadow Bolt; Bull Rush; Curse of the Satyr; Fear; Wither; Curse of Exhaustion,
2025-01-04_22-45-33_-_Phlargus_-_3v3_Ruins_of_Lordaeron_(Loss).mp4,2025-01-04T22:45:40,22,0,0,0,0,0,0,0,0,1,Soulburn; Demonic Gateway; Curse of Exhaustion; Unstable Affliction; Amplify Curse; Curse of the Satyr; Curse of the Satyr; Curse of the Satyr; Phantom Singularity; Dark Pact; Howl of Terror; Shadow Bolt; Malevolence; Gladiator's Medallion; Demonic Circle: Teleport; Shadow Bolt; Shadow Bolt; Curse of the Satyr; Soulburn; Summon Darkglare; Rocket Jump; Wither,
2025-01-04_22-46-28_-_Phlargus_-_3v3_Hook_Point_(Loss).mp4,2025-01-04T22:49:27,49,0,2,0,1,0,0,0,0,0,Demonic Circle; Soulburn; Demonic Gateway; Spell Lock; Curse of Exhaustion; Nether Ward; Dark Pact; Howl of Terror; Curse of the Satyr; Curse of the Satyr; Agony; Malefic Rapture; Curse of Exhaustion; Shadow Bolt; Unstable Affliction; Curse of the Satyr; Amplify Curse; Curse of the Satyr; Spell Lock; Phantom Singularity; Summon Darkglare; Malevolence; Shadow Bolt; Haunt; Fear; Shadow Bolt; Fear; Shadow Bolt; Malefic Rapture; Curse of Exhaustion; Agony; Shadow Bolt; Malefic Rapture; Howl of Terror; Malefic Rapture; Demonic Circle; Shadow Bolt; Haunt; Shadow Bolt; Curse of the Satyr; Dark Pact; Curse of the Satyr; Curse of the Satyr; Spell Lock; Malefic Rapture; Nether Ward; Shadow Bolt; Shadow Bolt; Malefic Rapture,
2025-01-04_22-50-58_-_Phlargus_-_3v3_Nokhudon_(Loss).mp4,2025-01-04T22:52:22,58,0,4,1,0,0,0,0,0,1,Soulburn; Demonic Gateway; Demonic Circle; Curse of Exhaustion; Unstable Affliction; Howl of Terror; Curse of Exhaustion; Curse of the Satyr; Dark Pact; Wither; Nether Ward; Shadow Bolt; Curse of Exhaustion; Curse of the Satyr; Soulburn; Summon Darkglare; Demonic Circle: Teleport; Phantom Singularity; Malevolence; Shadow Bolt; Shadow Bolt; Curse of the Satyr; Wither; Shadow Bolt; Unending Resolve; Unstable Affliction; Haunt; Curse of Exhaustion; Amplify Curse; Curse of the Satyr; Malefic Rapture; Shadow Bolt; Malefic Rapture; Spell Lock; Dark Pact; Shadow Bolt; Curse of the Satyr; Nether Ward; Fear; Curse of the Satyr; Wither; Wither; Howl of Terror; Curse of the Satyr; Phantom Singularity; Curse of the Satyr; Shadow Bolt; Agony; Spell Lock; Curse of the Satyr; Curse of Exhaustion; Demonic Circle: Teleport; Rocket Jump; Shadow Bolt; Curse of the Satyr; Soulburn; Healthstone; Malevolence,
